,Open,High,Low,Close,Adj Close,Volume
2020-05-05 12:15:00+05:30,31884.029296875,32044.029296875,31772.2109375,32003.94921875,32003.94921875,0
2020-05-05 13:15:00+05:30,31900.669921875,32062.80078125,31822.169921875,31878.560546875,31878.560546875,0
2020-05-05 14:15:00+05:30,31954.419921875,31955.619140625,31405.609375,31425.369140625,31425.369140625,0
2020-05-05 15:15:00+05:30,31429.060546875,31499.640625,31422.26953125,31498.490234375,31498.490234375,0
2020-05-06 09:15:00+05:30,31453.509765625,31743.169921875,31159.380859375,31724.44921875,31724.44921875,0
2020-05-06 10:15:00+05:30,31545.5390625,31969.900390625,31473.9609375,31857.900390625,31857.900390625,0
2020-05-06 11:15:00+05:30,31906.990234375,31969.900390625,31697.099609375,31903.58984375,31903.58984375,0
2020-05-06 12:15:00+05:30,31829.7890625,31956.669921875,31695.2890625,31696.5390625,31696.5390625,0
2020-05-06 13:15:00+05:30,31805.44921875,31908.349609375,31665.9296875,31725.41015625,31725.41015625,0
2020-05-06 14:15:00+05:30,31750.23046875,31818.939453125,31400.73046875,31688.94921875,31688.94921875,0
2020-05-06 15:15:00+05:30,31687.69921875,31747.009765625,31667.76953125,31741.0390625,31741.0390625,0
2020-05-07 10:15:00+05:30,31587.279296875,31605.0,31427.4609375,31479.359375,31479.359375,0
2020-05-07 11:15:00+05:30,31479.890625,31577.349609375,31431.08984375,31514.94921875,31514.94921875,0
2020-05-07 12:15:00+05:30,31514.94921875,31531.7109375,31386.2109375,31460.400390625,31460.400390625,0
2020-05-07 13:15:00+05:30,31464.140625,31617.0390625,31362.869140625,31456.55078125,31456.55078125,0
2020-05-07 14:15:00+05:30,31457.55078125,31511.439453125,31383.94921875,31501.01953125,31501.01953125,0
2020-05-08 09:15:00+05:30,31443.380859375,32077.240234375,31443.380859375,31833.55078125,31833.55078125,0
2020-05-08 10:15:00+05:30,31820.0390625,31975.349609375,31792.66015625,31965.119140625,31965.119140625,0
2020-05-08 11:15:00+05:30,31940.849609375,31975.349609375,31866.5390625,31930.259765625,31930.259765625,0
2020-05-08 12:15:00+05:30,31950.359375,31965.009765625,31816.849609375,31952.9296875,31952.9296875,0
2020-05-08 13:15:00+05:30,31911.609375,31965.009765625,31752.83984375,31797.5390625,31797.5390625,0
2020-05-08 14:15:00+05:30,31806.859375,31838.7890625,31598.689453125,31619.30078125,31619.30078125,0
2020-05-08 15:15:00+05:30,31620.30078125,31705.259765625,31616.16015625,31650.76953125,31650.76953125,0
2020-05-11 09:15:00+05:30,31642.69921875,32300.900390625,31642.69921875,32109.130859375,32109.130859375,0
2020-05-11 10:15:00+05:30,32199.58984375,32203.869140625,31945.380859375,31974.330078125,31974.330078125,0
2020-05-11 11:15:00+05:30,31989.6796875,32035.359375,31809.150390625,31931.720703125,31931.720703125,0
2020-05-11 12:15:00+05:30,31865.599609375,31978.119140625,31832.75,31949.0703125,31949.0703125,0
2020-05-11 13:15:00+05:30,31952.98046875,31978.119140625,31759.83984375,31762.740234375,31762.740234375,0
2020-05-11 14:15:00+05:30,31868.689453125,31919.19921875,31501.33984375,31570.080078125,31570.080078125,0
2020-05-11 15:15:00+05:30,31568.830078125,31620.41015625,31548.51953125,31576.5703125,31576.5703125,0
2020-05-12 09:15:00+05:30,31561.220703125,31561.220703125,30870.060546875,31043.58984375,31043.58984375,0
2020-05-12 10:15:00+05:30,30976.609375,31121.099609375,30870.060546875,31066.26953125,31066.26953125,0
2020-05-12 11:15:00+05:30,31084.05078125,31093.310546875,30844.970703125,30983.4296875,30983.4296875,0
2020-05-12 12:15:00+05:30,30889.140625,31146.630859375,30882.140625,31041.990234375,31041.990234375,0
2020-05-12 13:15:00+05:30,31041.029296875,31146.630859375,30945.58984375,31099.69921875,31099.69921875,0
2020-05-12 14:15:00+05:30,31041.609375,31534.390625,31038.23046875,31273.099609375,31273.099609375,0
2020-05-12 15:15:00+05:30,31273.859375,31430.939453125,31267.119140625,31406.7890625,31406.7890625,0
2020-05-13 09:15:00+05:30,31371.119140625,32841.87109375,31371.119140625,32055.7890625,32055.7890625,0
2020-05-13 10:15:00+05:30,31998.859375,32193.30078125,31985.6796875,32159.369140625,32159.369140625,0
2020-05-13 11:15:00+05:30,32084.740234375,32182.869140625,32058.900390625,32117.7109375,32117.7109375,0
2020-05-13 12:15:00+05:30,32138.900390625,32176.720703125,31905.630859375,31949.900390625,31949.900390625,0
2020-05-13 13:15:00+05:30,32007.69921875,32151.5703125,31902.4609375,32027.279296875,32027.279296875,0
2020-05-13 14:15:00+05:30,32104.890625,32151.5703125,31909.189453125,32036.16015625,32036.16015625,0
2020-05-13 15:15:00+05:30,32035.130859375,32048.880859375,31976.58984375,32006.259765625,32006.259765625,0
2020-05-14 09:15:00+05:30,32008.609375,32008.609375,31344.779296875,31500.16015625,31500.16015625,0
2020-05-14 10:15:00+05:30,31522.33984375,31544.4296875,31358.0703125,31395.5703125,31395.5703125,0
2020-05-14 11:15:00+05:30,31432.80078125,31441.66015625,31307.189453125,31370.4296875,31370.4296875,0
2020-05-14 12:15:00+05:30,31366.599609375,31461.939453125,31329.08984375,31422.69921875,31422.69921875,0
2020-05-14 13:15:00+05:30,31382.779296875,31461.939453125,31111.330078125,31143.099609375,31143.099609375,0
2020-05-14 14:15:00+05:30,31299.25,31303.369140625,31052.650390625,31101.05078125,31101.05078125,0
2020-05-14 15:15:00+05:30,31102.349609375,31165.75,31083.3203125,31165.669921875,31165.669921875,0
2020-05-15 09:15:00+05:30,31122.890625,31260.669921875,30828.890625,30891.419921875,30891.419921875,0
2020-05-15 10:15:00+05:30,30887.2890625,30931.439453125,30779.9296875,30812.509765625,30812.509765625,0
2020-05-15 11:15:00+05:30,30791.169921875,30879.609375,30770.76953125,30820.490234375,30820.490234375,0
2020-05-15 12:15:00+05:30,30857.2890625,30997.7890625,30817.4609375,30895.48046875,30895.48046875,0
2020-05-15 13:15:00+05:30,30936.880859375,31107.029296875,30851.669921875,31098.529296875,31098.529296875,0
2020-05-15 14:15:00+05:30,30980.849609375,31175.849609375,30963.990234375,31091.119140625,31091.119140625,0
2020-05-15 15:15:00+05:30,31090.2890625,31131.55078125,31058.220703125,31072.83984375,31072.83984375,0
2020-05-18 09:15:00+05:30,31097.73046875,31139.849609375,30267.900390625,30417.810546875,30417.810546875,0
2020-05-18 10:15:00+05:30,30377.669921875,30482.30078125,30074.259765625,30135.9296875,30135.9296875,0
2020-05-18 11:15:00+05:30,30164.470703125,30230.0703125,30027.41015625,30163.259765625,30163.259765625,0
2020-05-18 12:15:00+05:30,30184.19921875,30322.759765625,30149.55078125,30261.30078125,30261.30078125,0
2020-05-18 13:15:00+05:30,30260.640625,30369.490234375,30091.599609375,30320.509765625,30320.509765625,0
2020-05-18 14:15:00+05:30,30332.359375,30363.91015625,29989.0,30025.029296875,30025.029296875,0
2020-05-18 15:15:00+05:30,30023.80078125,30071.619140625,29969.150390625,30069.9296875,30069.9296875,0
2020-05-19 09:15:00+05:30,30028.98046875,30601.689453125,30028.98046875,30541.310546875,30541.310546875,0
2020-05-19 10:15:00+05:30,30540.98046875,30719.099609375,30467.490234375,30685.80078125,30685.80078125,0
2020-05-19 11:15:00+05:30,30595.380859375,30646.4296875,30549.490234375,30583.0703125,30583.0703125,0
2020-05-19 12:15:00+05:30,30635.380859375,30646.4296875,30368.26953125,30422.05078125,30422.05078125,0
2020-05-19 13:15:00+05:30,30494.19921875,30499.33984375,30168.630859375,30182.400390625,30182.400390625,0
2020-05-19 14:15:00+05:30,30235.5,30350.419921875,30118.029296875,30206.359375,30206.359375,0
2020-05-19 15:15:00+05:30,30201.5390625,30260.939453125,30187.25,30231.080078125,30231.080078125,0
2020-05-20 09:15:00+05:30,30196.169921875,30596.169921875,30175.220703125,30486.26953125,30486.26953125,0
2020-05-20 10:15:00+05:30,30545.73046875,30596.169921875,30334.859375,30361.240234375,30361.240234375,0
2020-05-20 11:15:00+05:30,30388.30078125,30510.9609375,30349.560546875,30421.390625,30421.390625,0
2020-05-20 12:15:00+05:30,30375.490234375,30503.1796875,30375.490234375,30461.380859375,30461.380859375,0
2020-05-20 13:15:00+05:30,30480.189453125,30654.080078125,30346.470703125,30577.83984375,30577.83984375,0
2020-05-20 14:15:00+05:30,30438.490234375,30873.169921875,30438.490234375,30787.6796875,30787.6796875,0
2020-05-20 15:15:00+05:30,30789.01953125,30877.240234375,30787.689453125,30860.490234375,30860.490234375,0
2020-05-21 09:15:00+05:30,30818.609375,31029.26953125,30768.51953125,30973.630859375,30973.630859375,0
2020-05-21 10:15:00+05:30,30953.779296875,31108.740234375,30947.220703125,31036.2890625,31036.2890625,0
2020-05-21 11:15:00+05:30,31053.55078125,31095.029296875,30983.029296875,31035.509765625,31035.509765625,0
2020-05-21 12:15:00+05:30,31008.140625,31186.83984375,30966.66015625,31141.990234375,31141.990234375,0
2020-05-21 13:15:00+05:30,31052.5390625,31187.869140625,31023.349609375,31081.5,31081.5,0
2020-05-21 14:15:00+05:30,31122.75,31141.6796875,30854.51953125,30957.599609375,30957.599609375,0
2020-05-21 15:15:00+05:30,30957.880859375,30959.73046875,30906.55078125,30939.9296875,30939.9296875,0
2020-05-22 09:15:00+05:30,30932.900390625,31107.91015625,30674.080078125,30814.01953125,30814.01953125,0
2020-05-22 10:15:00+05:30,30956.8203125,31107.91015625,30475.1796875,30603.2109375,30603.2109375,0
2020-05-22 11:15:00+05:30,30508.2890625,30733.060546875,30475.1796875,30600.380859375,30600.380859375,0
2020-05-22 12:15:00+05:30,30617.08984375,30658.33984375,30517.0,30552.83984375,30552.83984375,0
2020-05-22 13:15:00+05:30,30589.859375,30734.779296875,30493.740234375,30707.51953125,30707.51953125,0
2020-05-22 14:15:00+05:30,30594.75,30744.720703125,30579.16015625,30644.220703125,30644.220703125,0
2020-05-22 15:15:00+05:30,30642.099609375,30761.400390625,30642.099609375,30711.73046875,30711.73046875,0
2020-05-26 09:15:00+05:30,30672.58984375,31085.849609375,30672.58984375,30972.259765625,30972.259765625,0
2020-05-26 10:15:00+05:30,31018.400390625,31031.76953125,30867.310546875,30884.080078125,30884.080078125,0
2020-05-26 11:15:00+05:30,30900.08984375,30919.880859375,30755.740234375,30853.419921875,30853.419921875,0
2020-05-26 12:15:00+05:30,30809.390625,30911.740234375,30755.720703125,30755.720703125,30755.720703125,0
2020-05-26 13:15:00+05:30,30872.349609375,30874.08984375,30542.310546875,30555.900390625,30555.900390625,0
2020-05-26 14:15:00+05:30,30687.060546875,30708.05078125,30512.16015625,30571.0390625,30571.0390625,0
2020-05-26 15:15:00+05:30,30572.05078125,30687.400390625,30567.5390625,30670.630859375,30670.630859375,0
2020-05-27 09:15:00+05:30,30609.30078125,30814.779296875,30525.689453125,30601.51953125,30601.51953125,0
2020-05-27 10:15:00+05:30,30588.58984375,30898.33984375,30581.509765625,30857.880859375,30857.880859375,0
2020-05-27 11:15:00+05:30,30878.009765625,30898.33984375,30791.669921875,30869.109375,30869.109375,0
2020-05-27 12:15:00+05:30,30850.01953125,31139.759765625,30827.390625,31132.91015625,31132.91015625,0
2020-05-27 13:15:00+05:30,31050.009765625,31657.4609375,31029.509765625,31440.509765625,31440.509765625,0
2020-05-27 14:15:00+05:30,31425.419921875,31657.4609375,31366.349609375,31619.529296875,31619.529296875,0
2020-05-27 15:15:00+05:30,31620.26953125,31656.099609375,31579.259765625,31607.919921875,31607.919921875,0
2020-05-28 09:15:00+05:30,31605.220703125,32006.4296875,31605.220703125,32006.4296875,32006.4296875,0
2020-05-28 10:15:00+05:30,31910.44921875,32192.490234375,31909.490234375,32156.91015625,32156.91015625,0
2020-05-28 11:15:00+05:30,32028.619140625,32202.0390625,32021.259765625,32141.970703125,32141.970703125,0
2020-05-28 12:15:00+05:30,32052.759765625,32176.009765625,32003.33984375,32028.4609375,32028.4609375,0
2020-05-28 13:15:00+05:30,32057.05078125,32202.349609375,32003.33984375,32044.80078125,32044.80078125,0
2020-05-28 14:15:00+05:30,32101.7109375,32201.859375,32015.349609375,32180.990234375,32180.990234375,0
2020-05-28 15:15:00+05:30,32187.19921875,32264.810546875,32179.080078125,32185.58984375,32185.58984375,0
2020-05-29 09:15:00+05:30,32200.58984375,32200.58984375,31828.05078125,32030.509765625,32030.509765625,0
2020-05-29 10:15:00+05:30,31952.470703125,32242.669921875,31935.58984375,32164.080078125,32164.080078125,0
2020-05-29 11:15:00+05:30,32090.30078125,32242.380859375,31991.2109375,32058.880859375,32058.880859375,0
2020-05-29 12:15:00+05:30,32081.419921875,32138.720703125,31991.2109375,32069.869140625,32069.869140625,0
2020-05-29 13:15:00+05:30,32099.650390625,32335.66015625,32038.25,32286.73046875,32286.73046875,0
2020-05-29 14:15:00+05:30,32162.8203125,32479.259765625,32162.8203125,32458.630859375,32458.630859375,0
2020-05-29 15:15:00+05:30,32455.2890625,32457.990234375,32328.41015625,32380.150390625,32380.150390625,0
2020-06-01 09:15:00+05:30,32424.099609375,33376.3203125,32424.099609375,33314.3984375,33314.3984375,0
2020-06-01 10:15:00+05:30,33333.3515625,33428.80859375,33253.76171875,33371.55859375,33371.55859375,0
2020-06-01 11:15:00+05:30,33408.921875,33562.19140625,33369.51171875,33553.25,33553.25,0
2020-06-01 12:15:00+05:30,33465.25,33671.69140625,33464.078125,33608.890625,33608.890625,0
2020-06-01 13:15:00+05:30,33596.828125,33636.609375,33249.26171875,33332.80859375,33332.80859375,0
2020-06-01 14:15:00+05:30,33338.21875,33482.25,33277.76953125,33324.44921875,33324.44921875,0
2020-06-01 15:15:00+05:30,33323.8515625,33324.1015625,33233.921875,33256.30859375,33256.30859375,0
2020-06-02 09:15:00+05:30,33303.51953125,33674.9296875,33302.44140625,33447.94921875,33447.94921875,0
2020-06-02 10:15:00+05:30,33616.921875,33628.01953125,33362.3984375,33544.0703125,33544.0703125,0
2020-06-02 11:15:00+05:30,33510.51171875,33651.55859375,33483.7109375,33627.671875,33627.671875,0
2020-06-02 12:15:00+05:30,33563.80859375,33830.8203125,33546.23046875,33756.37890625,33756.37890625,0
2020-06-02 13:15:00+05:30,33771.26171875,33866.55078125,33671.58984375,33775.6484375,33775.6484375,0
2020-06-02 14:15:00+05:30,33824.26953125,33866.55078125,33730.109375,33821.640625,33821.640625,0
2020-06-02 15:15:00+05:30,33821.98046875,33864.640625,33804.5703125,33858.51953125,33858.51953125,0
2020-06-03 09:15:00+05:30,33825.53125,34420.71875,33825.53125,34164.94140625,34164.94140625,0
2020-06-03 10:15:00+05:30,34197.0703125,34278.23828125,34122.55078125,34165.01953125,34165.01953125,0
2020-06-03 11:15:00+05:30,34216.23046875,34381.80078125,34153.21875,34300.3515625,34300.3515625,0
2020-06-03 12:15:00+05:30,34330.078125,34381.80078125,34216.3203125,34249.140625,34249.140625,0
2020-06-03 13:15:00+05:30,34268.96875,34397.26953125,34216.3203125,34390.7890625,34390.7890625,0
2020-06-03 14:15:00+05:30,34338.80859375,34487.76953125,34059.94140625,34069.37109375,34069.37109375,0
2020-06-03 15:15:00+05:30,34071.78125,34133.8203125,34027.58984375,34123.19921875,34123.19921875,0
2020-06-04 09:15:00+05:30,34109.5390625,34308.9609375,33975.609375,34091.5390625,34091.5390625,0
2020-06-04 10:15:00+05:30,34095.359375,34194.609375,34034.62890625,34055.9296875,34055.9296875,0
2020-06-04 11:15:00+05:30,34117.44921875,34117.83984375,33820.12109375,33838.98828125,33838.98828125,0
2020-06-04 12:15:00+05:30,33921.0,33948.66015625,33711.55859375,33739.03125,33739.03125,0
2020-06-04 13:15:00+05:30,33797.69921875,34012.23046875,33712.12109375,33872.91015625,33872.91015625,0
2020-06-04 14:15:00+05:30,33963.19921875,34009.73828125,33814.19921875,33956.37890625,33956.37890625,0
2020-06-04 15:15:00+05:30,33955.23046875,34005.37890625,33942.01953125,33971.5703125,33971.5703125,0
2020-06-05 09:15:00+05:30,33980.69921875,34355.0390625,33980.69921875,34121.30859375,34121.30859375,0
2020-06-05 10:15:00+05:30,34246.23046875,34276.28125,33958.12890625,34078.21875,34078.21875,0
2020-06-05 11:15:00+05:30,34070.921875,34189.53125,33999.4296875,34167.30859375,34167.30859375,0
2020-06-05 12:15:00+05:30,34108.26953125,34215.609375,34084.4296875,34194.37109375,34194.37109375,0
2020-06-05 13:15:00+05:30,34192.83984375,34405.26171875,34151.12890625,34367.69921875,34367.69921875,0
2020-06-05 14:15:00+05:30,34314.55859375,34405.26171875,34184.578125,34265.8984375,34265.8984375,0
2020-06-05 15:15:00+05:30,34266.26953125,34376.44140625,34236.51953125,34364.44921875,34364.44921875,0
2020-06-08 09:15:00+05:30,34287.23828125,34926.12890625,34287.23828125,34774.609375,34774.609375,0
2020-06-08 10:15:00+05:30,34772.01171875,34854.3515625,34701.26953125,34823.2890625,34823.2890625,0
2020-06-08 11:15:00+05:30,34751.8515625,34844.01171875,34724.828125,34785.328125,34785.328125,0
2020-06-08 12:15:00+05:30,34804.390625,34811.9609375,34428.21875,34533.26171875,34533.26171875,0
2020-06-08 13:15:00+05:30,34449.87890625,34561.8984375,34303.80859375,34379.71875,34379.71875,0
2020-06-08 14:15:00+05:30,34470.171875,34497.1484375,34213.01953125,34353.30859375,34353.30859375,0
2020-06-08 15:15:00+05:30,34353.859375,34421.01953125,34320.7109375,34393.66015625,34393.66015625,0
2020-06-09 09:15:00+05:30,34370.578125,34698.0703125,34269.73046875,34654.3984375,34654.3984375,0
2020-06-09 10:15:00+05:30,34451.359375,34736.69921875,34451.359375,34657.28125,34657.28125,0
2020-06-09 11:15:00+05:30,34654.3515625,34810.69921875,34576.6484375,34720.12109375,34720.12109375,0
2020-06-09 12:15:00+05:30,34779.66015625,34793.30078125,34369.421875,34407.66015625,34407.66015625,0
2020-06-09 13:15:00+05:30,34443.51171875,34525.33984375,34128.71875,34137.08984375,34137.08984375,0
2020-06-09 14:15:00+05:30,34300.44921875,34335.8203125,33882.890625,33975.58984375,33975.58984375,0
2020-06-09 15:15:00+05:30,33975.46875,33982.30859375,33886.2109375,33892.28125,33892.28125,0
2020-06-10 09:15:00+05:30,33956.69140625,34209.03125,33949.80859375,34060.23828125,34060.23828125,0
2020-06-10 10:15:00+05:30,34016.08984375,34295.8515625,33949.80859375,34244.44921875,34244.44921875,0
2020-06-10 11:15:00+05:30,34195.80859375,34262.8515625,34046.0,34129.23046875,34129.23046875,0
2020-06-10 12:15:00+05:30,34073.1484375,34302.83984375,34046.0,34213.44140625,34213.44140625,0
2020-06-10 13:15:00+05:30,34262.3984375,34302.83984375,34126.80078125,34177.55078125,34177.55078125,0
2020-06-10 14:15:00+05:30,34150.5703125,34284.8515625,34019.26953125,34284.8515625,34284.8515625,0
2020-06-10 15:15:00+05:30,34288.44140625,34349.98046875,34283.9296875,34318.9609375,34318.9609375,0
2020-06-11 09:15:00+05:30,34247.05078125,34247.05078125,34011.26171875,34140.71875,34140.71875,0
2020-06-11 10:15:00+05:30,34121.58984375,34175.94140625,33915.8984375,33915.8984375,33915.8984375,0
2020-06-11 11:15:00+05:30,34025.98046875,34025.98046875,33852.96875,33917.7890625,33917.7890625,0
2020-06-11 12:15:00+05:30,33924.73828125,33981.0703125,33776.46875,33879.76953125,33879.76953125,0
2020-06-11 13:15:00+05:30,33820.37109375,33981.0703125,33690.58984375,33709.87109375,33709.87109375,0
2020-06-11 14:15:00+05:30,33743.8515625,33798.78125,33480.671875,33513.8515625,33513.8515625,0
2020-06-11 15:15:00+05:30,33516.0703125,33576.4296875,33490.48828125,33563.62890625,33563.62890625,0
2020-06-12 09:15:00+05:30,33538.37109375,33538.37109375,32401.109375,32765.990234375,32765.990234375,0
2020-06-12 10:15:00+05:30,32774.48046875,32971.75,32730.189453125,32890.359375,32890.359375,0
2020-06-12 11:15:00+05:30,32909.94140625,33250.8984375,32835.78125,33027.1796875,33027.1796875,0
2020-06-12 12:15:00+05:30,33043.7890625,33128.421875,32906.80859375,33036.5703125,33036.5703125,0
2020-06-12 13:15:00+05:30,33050.76171875,33577.1484375,33003.53125,33431.08984375,33431.08984375,0
2020-06-12 14:15:00+05:30,33336.44921875,33855.3515625,33310.3984375,33787.94140625,33787.94140625,0
2020-06-12 15:15:00+05:30,33787.16015625,33814.25,33708.4609375,33720.30859375,33720.30859375,0
2020-06-15 09:15:00+05:30,33780.890625,33780.890625,33345.55859375,33372.109375,33372.109375,0
2020-06-15 10:15:00+05:30,33387.0,33453.51953125,33043.171875,33074.01171875,33074.01171875,0
2020-06-15 11:15:00+05:30,33159.28125,33185.53125,32926.4296875,32946.921875,32946.921875,0
2020-06-15 12:15:00+05:30,33031.87890625,33100.8515625,32923.73828125,33046.51953125,33046.51953125,0
2020-06-15 13:15:00+05:30,33043.37890625,33293.83984375,32981.80078125,33239.421875,33239.421875,0
2020-06-15 14:15:00+05:30,33191.3203125,33424.328125,33131.80859375,33211.390625,33211.390625,0
2020-06-15 15:15:00+05:30,33211.6796875,33252.87890625,33156.44140625,33237.8515625,33237.8515625,0
2020-06-16 09:15:00+05:30,33228.80078125,34021.6484375,33228.80078125,33827.71875,33827.71875,0
2020-06-16 10:15:00+05:30,33817.94921875,33935.62890625,33773.109375,33827.5703125,33827.5703125,0
2020-06-16 11:15:00+05:30,33912.87109375,33925.91015625,33649.328125,33669.80859375,33669.80859375,0
2020-06-16 12:15:00+05:30,33766.23046875,33786.3984375,33292.4296875,33351.48828125,33351.48828125,0
2020-06-16 13:15:00+05:30,33677.41015625,33677.87109375,32954.921875,33424.4609375,33424.4609375,0
2020-06-16 14:15:00+05:30,33377.8515625,33688.69921875,33330.80078125,33612.94140625,33612.94140625,0
2020-06-16 15:15:00+05:30,33613.6015625,33630.76171875,33551.80859375,33551.80859375,33551.80859375,0
2020-06-17 09:15:00+05:30,33605.21875,33752.55078125,33334.421875,33688.51171875,33688.51171875,0
2020-06-17 10:15:00+05:30,33636.48828125,33752.55078125,33432.91015625,33500.80859375,33500.80859375,0
2020-06-17 11:15:00+05:30,33469.73046875,33725.83984375,33441.48046875,33697.76953125,33697.76953125,0
2020-06-17 12:15:00+05:30,33642.4609375,33853.69140625,33615.5703125,33827.3203125,33827.3203125,0
2020-06-17 13:15:00+05:30,33796.37890625,33933.609375,33682.19921875,33741.66015625,33741.66015625,0
2020-06-17 14:15:00+05:30,33781.328125,33855.25,33446.21875,33504.8203125,33504.8203125,0
2020-06-17 15:15:00+05:30,33505.109375,33539.83984375,33464.55859375,33486.0390625,33486.0390625,0
2020-06-18 09:15:00+05:30,33507.921875,33587.51953125,33402.16015625,33587.51953125,33587.51953125,0
2020-06-18 10:15:00+05:30,33553.3203125,33643.9609375,33496.78125,33590.21875,33590.21875,0
2020-06-18 11:15:00+05:30,33513.23046875,33778.8203125,33496.78125,33768.46875,33768.46875,0
2020-06-18 12:15:00+05:30,33669.0703125,33838.30078125,33669.0703125,33751.7109375,33751.7109375,0
2020-06-18 13:15:00+05:30,33835.83984375,34080.03125,33749.37890625,34077.01171875,34077.01171875,0
2020-06-18 14:15:00+05:30,33917.921875,34275.37109375,33883.87109375,34171.8515625,34171.8515625,0
2020-06-18 15:15:00+05:30,34170.78125,34264.23046875,34167.98046875,34199.4296875,34199.4296875,0
2020-06-19 09:15:00+05:30,34208.05078125,34439.51171875,34136.46875,34323.91015625,34323.91015625,0
2020-06-19 10:15:00+05:30,34242.55078125,34367.05078125,34184.6796875,34345.53125,34345.53125,0
2020-06-19 11:15:00+05:30,34292.5,34607.66015625,34256.96875,34552.23046875,34552.23046875,0
2020-06-19 12:15:00+05:30,34555.578125,34607.66015625,34352.55078125,34474.171875,34474.171875,0
2020-06-19 13:15:00+05:30,34564.28125,34667.76171875,34352.55078125,34521.23828125,34521.23828125,0
2020-06-19 14:15:00+05:30,34582.96875,34847.23046875,34423.4296875,34739.6015625,34739.6015625,0
2020-06-19 15:15:00+05:30,34741.5390625,34787.37890625,34682.05078125,34760.6484375,34760.6484375,0
2020-06-22 09:15:00+05:30,34731.73046875,35209.8984375,34731.73046875,35021.83984375,35021.83984375,0
2020-06-22 10:15:00+05:30,35063.37109375,35135.83984375,34853.55859375,34910.26171875,34910.26171875,0
2020-06-22 11:15:00+05:30,34908.30078125,35004.66015625,34816.46875,34895.55078125,34895.55078125,0
2020-06-22 12:15:00+05:30,34898.859375,35104.21875,34856.421875,35011.30859375,35011.30859375,0
2020-06-22 13:15:00+05:30,35067.51171875,35178.25,34992.6484375,35141.62109375,35141.62109375,0
2020-06-22 14:15:00+05:30,35056.91015625,35213.26171875,34795.01953125,34931.80078125,34931.80078125,0
2020-06-22 15:15:00+05:30,34932.328125,34971.25,34895.19140625,34959.12109375,34959.12109375,0
2020-06-23 09:15:00+05:30,34911.3203125,35113.671875,34844.69140625,35030.7890625,35030.7890625,0
2020-06-23 10:15:00+05:30,34923.73828125,35134.328125,34922.7890625,35060.6484375,35060.6484375,0
2020-06-23 11:15:00+05:30,35055.37890625,35193.62109375,35019.05859375,35142.109375,35142.109375,0
2020-06-23 12:15:00+05:30,35154.5703125,35291.76171875,35094.3515625,35277.87890625,35277.87890625,0
2020-06-23 13:15:00+05:30,35246.328125,35306.37890625,35162.9296875,35223.109375,35223.109375,0
2020-06-23 14:15:00+05:30,35243.9296875,35463.37109375,35191.6796875,35427.828125,35427.828125,0
2020-06-23 15:15:00+05:30,35426.37109375,35480.921875,35401.23046875,35475.73828125,35475.73828125,0
2020-06-24 09:15:00+05:30,35430.4296875,35681.80859375,35430.4296875,35678.2109375,35678.2109375,0
2020-06-24 10:15:00+05:30,35618.921875,35706.55078125,35370.921875,35440.2109375,35440.2109375,0
2020-06-24 11:15:00+05:30,35390.19921875,35528.48828125,35337.921875,35467.5390625,35467.5390625,0
2020-06-24 12:15:00+05:30,35385.25,35698.44140625,35371.9609375,35371.98828125,35371.98828125,0
2020-06-24 13:15:00+05:30,35605.5,35614.1015625,35102.3515625,35177.6796875,35177.6796875,0
2020-06-24 14:15:00+05:30,35187.80859375,35340.62109375,34795.28125,34860.609375,34860.609375,0
2020-06-24 15:15:00+05:30,34863.3515625,34926.03125,34814.4296875,34912.83984375,34912.83984375,0
2020-06-25 09:15:00+05:30,34868.98046875,34868.98046875,34501.58984375,34702.3203125,34702.3203125,0
2020-06-25 10:15:00+05:30,34747.5703125,35035.55078125,34682.859375,34973.98046875,34973.98046875,0
2020-06-25 11:15:00+05:30,34956.51171875,35035.55078125,34738.3984375,34755.51171875,34755.51171875,0
2020-06-25 12:15:00+05:30,34778.33984375,34825.78125,34527.30078125,34668.6796875,34668.6796875,0
2020-06-25 13:15:00+05:30,34610.91015625,35056.48046875,34579.51953125,35016.859375,35016.859375,0
2020-06-25 14:15:00+05:30,34915.25,35080.25,34812.0703125,34831.87890625,34831.87890625,0
2020-06-25 15:15:00+05:30,34831.859375,34844.2890625,34782.73046875,34819.01171875,34819.01171875,0
2020-06-26 09:15:00+05:30,34842.1015625,35239.19921875,34842.1015625,35136.48828125,35136.48828125,0
2020-06-26 10:15:00+05:30,35134.1796875,35229.03125,34923.609375,35119.609375,35119.609375,0
2020-06-26 11:15:00+05:30,35025.109375,35142.078125,35008.16015625,35119.21875,35119.21875,0
2020-06-26 12:15:00+05:30,35068.05078125,35176.2109375,34954.80859375,35039.4296875,35039.4296875,0
2020-06-26 13:15:00+05:30,35032.03125,35101.69140625,34910.33984375,35032.4296875,35032.4296875,0
2020-06-26 14:15:00+05:30,34977.0390625,35184.05078125,34959.83984375,35153.73046875,35153.73046875,0
2020-06-26 15:15:00+05:30,35155.05078125,35254.76171875,35152.58984375,35224.140625,35224.140625,0
2020-06-29 09:15:00+05:30,35171.26953125,35171.26953125,34665.55078125,34703.62890625,34703.62890625,0
2020-06-29 10:15:00+05:30,34734.859375,34832.98828125,34665.55078125,34757.828125,34757.828125,0
